zotu_1	zotu_2	interaction	RMTt	trt	taxa1	taxa2	group1	group2
Botu1204	Botu591	1	0.94	terrace4	f:Acetobacteraceae.1204	f:[Chthoniobacteraceae].591	Bacteria	Bacteria
Botu1204	Botu65	1	0.94	terrace4	f:Acetobacteraceae.1204	f:Chthonomonadaceae.65	Bacteria	Bacteria
Botu1204	Botu733	1	0.94	terrace4	f:Acetobacteraceae.1204	o:WD2101.733	Bacteria	Bacteria
Botu1204	Botu89	1	0.94	terrace4	f:Acetobacteraceae.1204	f:auto67_4W.89	Bacteria	Bacteria
Botu1204	Fotu956	1	0.94	terrace4	f:Acetobacteraceae.1204	g:Mollisia.956	Bacteria	Fungi
Botu1204	Fotu991	1	0.94	terrace4	f:Acetobacteraceae.1204	g:Hyaloscypha.991	Bacteria	Fungi
Botu1204	Potu111	1	0.94	terrace4	f:Acetobacteraceae.1204	g:Trinematidae_X.111	Bacteria	Protists
Botu1204	Potu1676	1	0.94	terrace4	f:Acetobacteraceae.1204	g:Limnofila.1676	Bacteria	Protists
Botu1204	Potu251	1	0.94	terrace4	f:Acetobacteraceae.1204	o:Variosea_X.251	Bacteria	Protists
Botu1204	Potu395	1	0.94	terrace4	f:Acetobacteraceae.1204	g:Chrysophyceae_Clade-H_X.395	Bacteria	Protists
Botu1204	Potu577	1	0.94	terrace4	f:Acetobacteraceae.1204	o:Hypotrichia.577	Bacteria	Protists
Botu121	Botu155	1	0.94	terrace4	f:Acidobacteriaceae.121	f:[Chthoniobacteraceae].155	Bacteria	Bacteria
Botu121	Botu18	1	0.94	terrace4	f:Acidobacteriaceae.121	g:Bradyrhizobium.18	Bacteria	Bacteria
Botu121	Botu283	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Acidobacteriaceae.283	Bacteria	Bacteria
Botu121	Botu30	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Methylocystaceae.30	Bacteria	Bacteria
Botu121	Botu323	1	0.94	terrace4	f:Acidobacteriaceae.121	c:Alphaproteobacteria.323	Bacteria	Bacteria
Botu121	Botu366	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Acidobacteriaceae.366	Bacteria	Bacteria
Botu121	Botu38	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Acidobacteriaceae.38	Bacteria	Bacteria
Botu121	Botu60	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Isosphaeraceae.60	Bacteria	Bacteria
Botu121	Botu88	1	0.94	terrace4	f:Acidobacteriaceae.121	o:WD2101.88	Bacteria	Bacteria
Botu121	Fotu484	1	0.94	terrace4	f:Acidobacteriaceae.121	g:Oidiodendron.484	Bacteria	Fungi
Botu121	Notu121	1	0.94	terrace4	f:Acidobacteriaceae.121	g:Prismatolaimus.121	Bacteria	Nematodes
Botu121	Potu164	1	0.94	terrace4	f:Acidobacteriaceae.121	c:Filosa-Sarcomonadea.164	Bacteria	Protists
Botu121	Potu352	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Allapsidae.352	Bacteria	Protists
Botu121	Potu396	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Allapsidae.396	Bacteria	Protists
Botu121	Potu429	1	0.94	terrace4	f:Acidobacteriaceae.121	o:Glissomonadida.429	Bacteria	Protists
Botu121	Potu520	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Oxytrichidae.520	Bacteria	Protists
Botu121	Potu92	1	0.94	terrace4	f:Acidobacteriaceae.121	f:Allapsidae.92	Bacteria	Protists
Botu122	Botu286	1	0.94	terrace4	o:WD2101.122	o:Methylacidiphilales.286	Bacteria	Bacteria
Botu122	Botu299	1	0.94	terrace4	o:WD2101.122	g:Chthoniobacter.299	Bacteria	Bacteria
Botu122	Botu332	1	0.94	terrace4	o:WD2101.122	f:Gemmataceae.332	Bacteria	Bacteria
Botu122	Botu365	1	0.94	terrace4	o:WD2101.122	g:Chthoniobacter.365	Bacteria	Bacteria
Botu122	Botu37	1	0.94	terrace4	o:WD2101.122	f:Rhodospirillaceae.37	Bacteria	Bacteria
Botu122	Botu398	1	0.94	terrace4	o:WD2101.122	f:Koribacteraceae.398	Bacteria	Bacteria
Botu122	Botu618	1	0.94	terrace4	o:WD2101.122	o:WD2101.618	Bacteria	Bacteria
Botu122	Fotu484	1	0.94	terrace4	o:WD2101.122	g:Oidiodendron.484	Bacteria	Fungi
Botu122	Potu486	1	0.94	terrace4	o:WD2101.122	g:Paracercomonas.486	Bacteria	Protists
Botu1223	Botu38	1	0.94	terrace4	f:Acidobacteriaceae.1223	f:Acidobacteriaceae.38	Bacteria	Bacteria
Botu1225	Botu41	1	0.94	terrace4	f:Gemmataceae.1225	o:WD2101.41	Bacteria	Bacteria
Botu1225	Fotu1184	1	0.94	terrace4	f:Gemmataceae.1225	g:Devriesia.1184	Bacteria	Fungi
Botu1225	Fotu710	1	0.94	terrace4	f:Gemmataceae.1225	g:Pezoloma.710	Bacteria	Fungi
Botu126	Botu151	1	0.94	terrace4	g:Rhodoplanes.126	o:WD2101.151	Bacteria	Bacteria
Botu126	Botu220	1	0.94	terrace4	g:Rhodoplanes.126	o:Acidimicrobiales.220	Bacteria	Bacteria
Botu126	Botu324	1	0.94	terrace4	g:Rhodoplanes.126	f:Isosphaeraceae.324	Bacteria	Bacteria
Botu126	Botu357	1	0.94	terrace4	g:Rhodoplanes.126	o:Actinomycetales.357	Bacteria	Bacteria
Botu126	Botu385	1	0.94	terrace4	g:Rhodoplanes.126	f:Rhodospirillaceae.385	Bacteria	Bacteria
Botu126	Botu428	1	0.94	terrace4	g:Rhodoplanes.126	f:Acidobacteriaceae.428	Bacteria	Bacteria
Botu126	Botu461	1	0.94	terrace4	g:Rhodoplanes.126	o:Solibacterales.461	Bacteria	Bacteria
Botu126	Botu48	1	0.94	terrace4	g:Rhodoplanes.126	f:Koribacteraceae.48	Bacteria	Bacteria
Botu126	Botu511	1	0.94	terrace4	g:Rhodoplanes.126	f:auto67_4W.511	Bacteria	Bacteria
Botu126	Botu72	1	0.94	terrace4	g:Rhodoplanes.126	f:Conexibacteraceae.72	Bacteria	Bacteria
Botu126	Botu84	1	0.94	terrace4	g:Rhodoplanes.126	o:NRP-J.84	Bacteria	Bacteria
Botu126	Fotu1542	1	0.94	terrace4	g:Rhodoplanes.126	g:Archaeorhizomyces.1542	Bacteria	Fungi
Botu126	Notu343	1	0.94	terrace4	g:Rhodoplanes.126	g:Enchodelus.343	Bacteria	Nematodes
Botu126	Potu250	1	0.94	terrace4	g:Rhodoplanes.126	o:Variosea_X.250	Bacteria	Protists
Botu126	Potu286	1	0.94	terrace4	g:Rhodoplanes.126	f:Allapsidae.286	Bacteria	Protists
Botu126	Potu319	1	0.94	terrace4	g:Rhodoplanes.126	o:Vampyrellida.319	Bacteria	Protists
Botu1261	Potu221	1	0.94	terrace4	f:Isosphaeraceae.1261	g:Myrmecia.221	Bacteria	Protists
Botu127	Botu1416	1	0.94	terrace4	f:Rhodospirillaceae.127	o:Acidimicrobiales.1416	Bacteria	Bacteria
Botu127	Botu201	1	0.94	terrace4	f:Rhodospirillaceae.127	f:Acetobacteraceae.201	Bacteria	Bacteria
Botu127	Botu24	1	0.94	terrace4	f:Rhodospirillaceae.127	o:Actinomycetales.24	Bacteria	Bacteria
Botu127	Botu321	1	0.94	terrace4	f:Rhodospirillaceae.127	g:Bacillus.321	Bacteria	Bacteria
Botu127	Botu446	1	0.94	terrace4	f:Rhodospirillaceae.127	f:Acidobacteriaceae.446	Bacteria	Bacteria
Botu127	Botu626	1	0.94	terrace4	f:Rhodospirillaceae.127	f:Gemmataceae.626	Bacteria	Bacteria
Botu127	Botu665	1	0.94	terrace4	f:Rhodospirillaceae.127	o:MLE1-12.665	Bacteria	Bacteria
Botu127	Botu701	1	0.94	terrace4	f:Rhodospirillaceae.127	c:JG37-AG-4.701	Bacteria	Bacteria
Botu127	Fotu1125	1	0.94	terrace4	f:Rhodospirillaceae.127	g:Mortierella.1125	Bacteria	Fungi
Botu127	Fotu1186	1	0.94	terrace4	f:Rhodospirillaceae.127	g:Devriesia.1186	Bacteria	Fungi
Botu127	Potu197	1	0.94	terrace4	f:Rhodospirillaceae.127	c:Filosa-Sarcomonadea.197	Bacteria	Protists
Botu127	Potu250	1	0.94	terrace4	f:Rhodospirillaceae.127	o:Variosea_X.250	Bacteria	Protists
Botu127	Potu312	1	0.94	terrace4	f:Rhodospirillaceae.127	c:Filosa-Sarcomonadea.312	Bacteria	Protists
Botu127	Potu541	1	0.94	terrace4	f:Rhodospirillaceae.127	g:Flectomonas.541	Bacteria	Protists
Botu127	Potu613	1	0.94	terrace4	f:Rhodospirillaceae.127	c:Chlorophyceae.613	Bacteria	Protists
Botu127	Potu741	1	0.94	terrace4	f:Rhodospirillaceae.127	o:Glissomonadida.741	Bacteria	Protists
Botu129	Botu130	1	0.94	terrace4	g:Candidatus_Koribacter.129	o:Actinomycetales.130	Bacteria	Bacteria
Botu129	Botu152	1	0.94	terrace4	g:Candidatus_Koribacter.129	o:Actinomycetales.152	Bacteria	Bacteria
Botu129	Botu177	1	0.94	terrace4	g:Candidatus_Koribacter.129	o:Solirubrobacterales.177	Bacteria	Bacteria
Botu129	Botu200	1	0.94	terrace4	g:Candidatus_Koribacter.129	o:Actinomycetales.200	Bacteria	Bacteria
Botu129	Botu416	1	0.94	terrace4	g:Candidatus_Koribacter.129	f:Isosphaeraceae.416	Bacteria	Bacteria
Botu129	Botu913	1	0.94	terrace4	g:Candidatus_Koribacter.129	f:Conexibacteraceae.913	Bacteria	Bacteria
Botu129	Fotu1107	1	0.94	terrace4	g:Candidatus_Koribacter.129	g:Antennariella.1107	Bacteria	Fungi
Botu129	Fotu118	1	0.94	terrace4	g:Candidatus_Koribacter.129	g:Byssocorticium.118	Bacteria	Fungi
Botu129	Fotu289	1	0.94	terrace4	g:Candidatus_Koribacter.129	g:Penicillium.289	Bacteria	Fungi
Botu129	Fotu483	1	0.94	terrace4	g:Candidatus_Koribacter.129	g:Oidiodendron.483	Bacteria	Fungi
Botu129	Fotu70	1	0.94	terrace4	g:Candidatus_Koribacter.129	g:Botryobasidium.70	Bacteria	Fungi
Botu129	Potu1289	1	0.94	terrace4	g:Candidatus_Koribacter.129	o:Rotaliida.1289	Bacteria	Protists
Botu129	Potu1320	1	0.94	terrace4	g:Candidatus_Koribacter.129	g:Cercomonas.1320	Bacteria	Protists
Botu13	Botu182	1	0.94	terrace4	g:Mycobacterium.13	f:Acidobacteriaceae.182	Bacteria	Bacteria
Botu13	Botu235	1	0.94	terrace4	g:Mycobacterium.13	f:Isosphaeraceae.235	Bacteria	Bacteria
Botu13	Botu275	1	0.94	terrace4	g:Mycobacterium.13	g:A17.275	Bacteria	Bacteria
Botu13	Botu417	1	0.94	terrace4	g:Mycobacterium.13	g:Gemmata.417	Bacteria	Bacteria
Botu13	Botu42	1	0.94	terrace4	g:Mycobacterium.13	f:Acidobacteriaceae.42	Bacteria	Bacteria
Botu13	Botu420	1	0.94	terrace4	g:Mycobacterium.13	f:Acetobacteraceae.420	Bacteria	Bacteria
Botu13	Botu463	1	0.94	terrace4	g:Mycobacterium.13	f:Acidobacteriaceae.463	Bacteria	Bacteria
Botu13	Botu466	1	0.94	terrace4	g:Mycobacterium.13	f:Koribacteraceae.466	Bacteria	Bacteria
Botu13	Botu50	1	0.94	terrace4	g:Mycobacterium.13	o:Solirubrobacterales.50	Bacteria	Bacteria
Botu13	Botu729	1	0.94	terrace4	g:Mycobacterium.13	f:Caulobacteraceae.729	Bacteria	Bacteria
Botu13	Botu85	1	0.94	terrace4	g:Mycobacterium.13	o:Actinomycetales.85	Bacteria	Bacteria
Botu13	Fotu1546	1	0.94	terrace4	g:Mycobacterium.13	g:Archaeorhizomyces.1546	Bacteria	Fungi
Botu13	Fotu288	1	0.94	terrace4	g:Mycobacterium.13	g:Penicillium.288	Bacteria	Fungi
Botu13	Fotu459	1	0.94	terrace4	g:Mycobacterium.13	g:Oidiodendron.459	Bacteria	Fungi
Botu13	Fotu991	1	0.94	terrace4	g:Mycobacterium.13	g:Hyaloscypha.991	Bacteria	Fungi
Botu13	Potu1113	1	0.94	terrace4	g:Mycobacterium.13	g:Spongomonas.1113	Bacteria	Protists
Botu13	Potu130	1	0.94	terrace4	g:Mycobacterium.13	g:Assulina.130	Bacteria	Protists
Botu130	Botu1542	1	0.94	terrace4	o:Actinomycetales.130	f:Isosphaeraceae.1542	Bacteria	Bacteria
Botu130	Botu200	1	0.94	terrace4	o:Actinomycetales.130	o:Actinomycetales.200	Bacteria	Bacteria
Botu130	Botu263	1	0.94	terrace4	o:Actinomycetales.130	g:Candidatus_Koribacter.263	Bacteria	Bacteria
Botu130	Botu434	1	0.94	terrace4	o:Actinomycetales.130	f:Conexibacteraceae.434	Bacteria	Bacteria
Botu130	Botu596	1	0.94	terrace4	o:Actinomycetales.130	o:FW68.596	Bacteria	Bacteria
Botu130	Botu845	1	0.94	terrace4	o:Actinomycetales.130	f:auto67_4W.845	Bacteria	Bacteria
Botu130	Fotu1107	1	0.94	terrace4	o:Actinomycetales.130	g:Antennariella.1107	Bacteria	Fungi
Botu130	Fotu1591	1	0.94	terrace4	o:Actinomycetales.130	g:Archaeorhizomyces.1591	Bacteria	Fungi
Botu130	Fotu483	1	0.94	terrace4	o:Actinomycetales.130	g:Oidiodendron.483	Bacteria	Fungi
Botu130	Potu1289	1	0.94	terrace4	o:Actinomycetales.130	o:Rotaliida.1289	Bacteria	Protists
Botu130	Potu1320	1	0.94	terrace4	o:Actinomycetales.130	g:Cercomonas.1320	Bacteria	Protists
Botu130	Potu60	1	0.94	terrace4	o:Actinomycetales.130	g:Rhogostoma-lineage_X.60	Bacteria	Protists
Botu130	Potu969	1	0.94	terrace4	o:Actinomycetales.130	g:Acanthamoeba.969	Bacteria	Protists
Botu1309	Botu275	1	0.94	terrace4	o:Actinomycetales.1309	g:A17.275	Bacteria	Bacteria
Botu1309	Botu365	1	0.94	terrace4	o:Actinomycetales.1309	g:Chthoniobacter.365	Bacteria	Bacteria
Botu1309	Botu40	1	0.94	terrace4	o:Actinomycetales.1309	f:Pirellulaceae.40	Bacteria	Bacteria
Botu1309	Botu420	1	0.94	terrace4	o:Actinomycetales.1309	f:Acetobacteraceae.420	Bacteria	Bacteria
Botu1309	Botu466	1	0.94	terrace4	o:Actinomycetales.1309	f:Koribacteraceae.466	Bacteria	Bacteria
Botu1309	Botu77	1	0.94	terrace4	o:Actinomycetales.1309	f:Isosphaeraceae.77	Bacteria	Bacteria
Botu1309	Fotu1148	1	0.94	terrace4	o:Actinomycetales.1309	c:Dothideomycetes.1148	Bacteria	Fungi
Botu1309	Fotu228	1	0.94	terrace4	o:Actinomycetales.1309	g:Meliniomyces.228	Bacteria	Fungi
Botu1309	Fotu988	1	0.94	terrace4	o:Actinomycetales.1309	f:Venturiaceae.988	Bacteria	Fungi
Botu1309	Fotu989	1	0.94	terrace4	o:Actinomycetales.1309	f:Venturiaceae.989	Bacteria	Fungi
Botu1309	Fotu994	1	0.94	terrace4	o:Actinomycetales.1309	f:Venturiaceae.994	Bacteria	Fungi
Botu1309	Potu1045	1	0.94	terrace4	o:Actinomycetales.1309	c:Bicoecea.1045	Bacteria	Protists
Botu1309	Potu1113	1	0.94	terrace4	o:Actinomycetales.1309	g:Spongomonas.1113	Bacteria	Protists
Botu1309	Potu130	1	0.94	terrace4	o:Actinomycetales.1309	g:Assulina.130	Bacteria	Protists
Botu1309	Potu1575	1	0.94	terrace4	o:Actinomycetales.1309	f:Allapsidae.1575	Bacteria	Protists
Botu1309	Potu306	1	0.94	terrace4	o:Actinomycetales.1309	o:Glissomonadida.306	Bacteria	Protists
Botu1309	Potu486	1	0.94	terrace4	o:Actinomycetales.1309	g:Paracercomonas.486	Bacteria	Protists
Botu131	Botu1542	1	0.94	terrace4	f:Koribacteraceae.131	f:Isosphaeraceae.1542	Bacteria	Bacteria
Botu131	Botu165	1	0.94	terrace4	f:Koribacteraceae.131	f:Isosphaeraceae.165	Bacteria	Bacteria
Botu131	Botu416	1	0.94	terrace4	f:Koribacteraceae.131	f:Isosphaeraceae.416	Bacteria	Bacteria
Botu131	Botu674	1	0.94	terrace4	f:Koribacteraceae.131	f:Verrucomicrobiaceae.674	Bacteria	Bacteria
Botu131	Fotu70	1	0.94	terrace4	f:Koribacteraceae.131	g:Botryobasidium.70	Bacteria	Fungi
Botu131	Potu1074	1	0.94	terrace4	f:Koribacteraceae.131	g:Limnofilidae_X.1074	Bacteria	Protists
Botu132	Botu356	1	0.94	terrace4	f:Syntrophobacteraceae.132	f:Isosphaeraceae.356	Bacteria	Bacteria
Botu132	Botu871	1	0.94	terrace4	f:Syntrophobacteraceae.132	f:Syntrophobacteraceae.871	Bacteria	Bacteria
Botu1329	Botu58	1	0.94	terrace4	f:Rhodospirillaceae.1329	o:WD2101.58	Bacteria	Bacteria
Botu1329	Potu167	1	0.94	terrace4	f:Rhodospirillaceae.1329	c:Trebouxiophyceae.167	Bacteria	Protists
Botu136	Fotu1581	1	0.94	terrace4	f:Solibacteraceae.136	g:Archaeorhizomyces.1581	Bacteria	Fungi
Botu136	Potu1385	1	0.94	terrace4	f:Solibacteraceae.136	g:Eocercomonas.1385	Bacteria	Protists
Botu136	Potu140	1	0.94	terrace4	f:Solibacteraceae.136	g:Rhogostoma-lineage_X.140	Bacteria	Protists
Botu137	Botu567	1	0.94	terrace4	f:Acidobacteriaceae.137	f:Isosphaeraceae.567	Bacteria	Bacteria
Botu137	Potu326	1	0.94	terrace4	f:Acidobacteriaceae.137	g:Rhogostoma-lineage_X.326	Bacteria	Protists
Botu1390	Botu150	1	0.94	terrace4	f:Rhodospirillaceae.1390	f:Isosphaeraceae.150	Bacteria	Bacteria
Botu1390	Botu183	1	0.94	terrace4	f:Rhodospirillaceae.1390	o:Solirubrobacterales.183	Bacteria	Bacteria
Botu1390	Botu8	1	0.94	terrace4	f:Rhodospirillaceae.1390	f:Methylocystaceae.8	Bacteria	Bacteria
Botu1390	Potu1307	1	0.94	terrace4	f:Rhodospirillaceae.1390	o:Glissomonadida.1307	Bacteria	Protists
Botu1390	Potu847	1	0.94	terrace4	f:Rhodospirillaceae.1390	g:Thraustochytriaceae_X.847	Bacteria	Protists
Botu14	Botu209	1	0.94	terrace4	c:JG37-AG-4.14	f:Conexibacteraceae.209	Bacteria	Bacteria
Botu14	Botu324	1	0.94	terrace4	c:JG37-AG-4.14	f:Isosphaeraceae.324	Bacteria	Bacteria
Botu14	Botu461	1	0.94	terrace4	c:JG37-AG-4.14	o:Solibacterales.461	Bacteria	Bacteria
Botu14	Botu498	1	0.94	terrace4	c:JG37-AG-4.14	f:Isosphaeraceae.498	Bacteria	Bacteria
Botu14	Botu671	1	0.94	terrace4	c:JG37-AG-4.14	f:Conexibacteraceae.671	Bacteria	Bacteria
Botu14	Botu68	1	0.94	terrace4	c:JG37-AG-4.14	o:WD2101.68	Bacteria	Bacteria
Botu14	Botu742	1	0.94	terrace4	c:JG37-AG-4.14	f:Ellin515.742	Bacteria	Bacteria
Botu14	Botu817	1	0.94	terrace4	c:JG37-AG-4.14	g:Rhodoplanes.817	Bacteria	Bacteria
Botu14	Botu834	1	0.94	terrace4	c:JG37-AG-4.14	g:Opitutus.834	Bacteria	Bacteria
Botu14	Botu923	1	0.94	terrace4	c:JG37-AG-4.14	o:WD2101.923	Bacteria	Bacteria
Botu14	Botu962	1	0.94	terrace4	c:JG37-AG-4.14	f:Gemmataceae.962	Bacteria	Bacteria
Botu14	Fotu1544	1	0.94	terrace4	c:JG37-AG-4.14	g:Archaeorhizomyces.1544	Bacteria	Fungi
Botu14	Fotu1552	1	0.94	terrace4	c:JG37-AG-4.14	g:Archaeorhizomyces.1552	Bacteria	Fungi
Botu14	Fotu58	1	0.94	terrace4	c:JG37-AG-4.14	g:Meliniomyces.58	Bacteria	Fungi
Botu14	Fotu78	1	0.94	terrace4	c:JG37-AG-4.14	g:Penicillium.78	Bacteria	Fungi
Botu14	Potu1075	1	0.94	terrace4	c:JG37-AG-4.14	g:Allpasidae_Group-Te.1075	Bacteria	Protists
Botu14	Potu210	1	0.94	terrace4	c:JG37-AG-4.14	f:Limnofilidae.210	Bacteria	Protists
Botu14	Potu226	1	0.94	terrace4	c:JG37-AG-4.14	g:Sphenoderia.226	Bacteria	Protists
Botu14	Potu302	1	0.94	terrace4	c:JG37-AG-4.14	g:Euglena.302	Bacteria	Protists
Botu14	Potu412	1	0.94	terrace4	c:JG37-AG-4.14	f:Allapsidae.412	Bacteria	Protists
Botu140	Botu1491	1	0.94	terrace4	f:Isosphaeraceae.140	o:Actinomycetales.1491	Bacteria	Bacteria
Botu140	Botu152	1	0.94	terrace4	f:Isosphaeraceae.140	o:Actinomycetales.152	Bacteria	Bacteria
Botu140	Botu156	1	0.94	terrace4	f:Isosphaeraceae.140	g:Rhodoplanes.156	Bacteria	Bacteria
Botu140	Botu177	1	0.94	terrace4	f:Isosphaeraceae.140	o:Solirubrobacterales.177	Bacteria	Bacteria
Botu140	Botu21	1	0.94	terrace4	f:Isosphaeraceae.140	o:Actinomycetales.21	Bacteria	Bacteria
Botu140	Botu647	1	0.94	terrace4	f:Isosphaeraceae.140	f:Isosphaeraceae.647	Bacteria	Bacteria
Botu140	Botu664	1	0.94	terrace4	f:Isosphaeraceae.140	f:Solibacteraceae.664	Bacteria	Bacteria
Botu140	Fotu118	1	0.94	terrace4	f:Isosphaeraceae.140	g:Byssocorticium.118	Bacteria	Fungi
Botu140	Fotu289	1	0.94	terrace4	f:Isosphaeraceae.140	g:Penicillium.289	Bacteria	Fungi
Botu140	Potu218	1	0.94	terrace4	f:Isosphaeraceae.140	o:Craspedida.218	Bacteria	Protists
Botu1416	Botu188	1	0.94	terrace4	o:Acidimicrobiales.1416	o:Actinomycetales.188	Bacteria	Bacteria
Botu1416	Botu24	1	0.94	terrace4	o:Acidimicrobiales.1416	o:Actinomycetales.24	Bacteria	Bacteria
Botu1416	Botu321	1	0.94	terrace4	o:Acidimicrobiales.1416	g:Bacillus.321	Bacteria	Bacteria
Botu1416	Botu340	1	0.94	terrace4	o:Acidimicrobiales.1416	g:Rhodoplanes.340	Bacteria	Bacteria
Botu1416	Botu440	1	0.94	terrace4	o:Acidimicrobiales.1416	o:Acidimicrobiales.440	Bacteria	Bacteria
Botu1416	Botu446	1	0.94	terrace4	o:Acidimicrobiales.1416	f:Acidobacteriaceae.446	Bacteria	Bacteria
Botu1416	Botu551	1	0.94	terrace4	o:Acidimicrobiales.1416	f:Rhodospirillaceae.551	Bacteria	Bacteria
Botu1416	Botu626	1	0.94	terrace4	o:Acidimicrobiales.1416	f:Gemmataceae.626	Bacteria	Bacteria
Botu1416	Botu747	1	0.94	terrace4	o:Acidimicrobiales.1416	f:Isosphaeraceae.747	Bacteria	Bacteria
Botu1416	Botu883	1	0.94	terrace4	o:Acidimicrobiales.1416	f:Gemmataceae.883	Bacteria	Bacteria
Botu1416	Fotu1125	1	0.94	terrace4	o:Acidimicrobiales.1416	g:Mortierella.1125	Bacteria	Fungi
Botu1416	Fotu1186	1	0.94	terrace4	o:Acidimicrobiales.1416	g:Devriesia.1186	Bacteria	Fungi
Botu1416	Potu541	1	0.94	terrace4	o:Acidimicrobiales.1416	g:Flectomonas.541	Bacteria	Protists
Botu1416	Potu613	1	0.94	terrace4	o:Acidimicrobiales.1416	c:Chlorophyceae.613	Bacteria	Protists
Botu142	Potu1133	1	0.94	terrace4	g:Burkholderia.142	f:Pseudodendromonadales_X.1133	Bacteria	Protists
Botu142	Potu1181	1	0.94	terrace4	g:Burkholderia.142	g:Bicosoecida.1181	Bacteria	Protists
Botu143	Botu169	1	0.94	terrace4	f:Isosphaeraceae.143	f:[Chthoniobacteraceae].169	Bacteria	Bacteria
Botu143	Botu310	1	0.94	terrace4	f:Isosphaeraceae.143	f:Gemmataceae.310	Bacteria	Bacteria
Botu143	Botu428	1	0.94	terrace4	f:Isosphaeraceae.143	f:Acidobacteriaceae.428	Bacteria	Bacteria
Botu143	Botu505	1	0.94	terrace4	f:Isosphaeraceae.143	f:Isosphaeraceae.505	Bacteria	Bacteria
Botu143	Botu511	1	0.94	terrace4	f:Isosphaeraceae.143	f:auto67_4W.511	Bacteria	Bacteria
Botu143	Botu516	1	0.94	terrace4	f:Isosphaeraceae.143	f:Rhodospirillaceae.516	Bacteria	Bacteria
Botu143	Botu538	1	0.94	terrace4	f:Isosphaeraceae.143	o:WD2101.538	Bacteria	Bacteria
Botu143	Botu675	1	0.94	terrace4	f:Isosphaeraceae.143	f:Isosphaeraceae.675	Bacteria	Bacteria
Botu143	Fotu1718	1	0.94	terrace4	f:Isosphaeraceae.143	g:Archaeorhizomyces.1718	Bacteria	Fungi
Botu143	Potu1094	1	0.94	terrace4	f:Isosphaeraceae.143	g:Mesofila.1094	Bacteria	Protists
Botu143	Potu250	1	0.94	terrace4	f:Isosphaeraceae.143	o:Variosea_X.250	Bacteria	Protists
Botu143	Potu348	1	0.94	terrace4	f:Isosphaeraceae.143	g:Allapsidae_X.348	Bacteria	Protists
Botu143	Potu398	1	0.94	terrace4	f:Isosphaeraceae.143	g:Trebouxiophyceae_XXX.398	Bacteria	Protists
Botu143	Potu867	1	0.94	terrace4	f:Isosphaeraceae.143	g:Chrysophyceae_XXX.867	Bacteria	Protists
Botu144	Potu716	1	0.94	terrace4	f:Acidobacteriaceae.144	o:Glissomonadida.716	Bacteria	Protists
Botu1451	Botu875	1	0.94	terrace4	f:Isosphaeraceae.1451	g:Gemmata.875	Bacteria	Bacteria
Botu1451	Potu898	1	0.94	terrace4	f:Isosphaeraceae.1451	g:Allapsidae_X.898	Bacteria	Protists
Botu146	Botu48	1	0.94	terrace4	f:Solibacteraceae.146	f:Koribacteraceae.48	Bacteria	Bacteria
Botu146	Botu657	1	0.94	terrace4	f:Solibacteraceae.146	o:Ellin6513.657	Bacteria	Bacteria
Botu146	Botu94	1	0.94	terrace4	f:Solibacteraceae.146	f:Chthonomonadaceae.94	Bacteria	Bacteria
Botu146	Notu113	1	0.94	terrace4	f:Solibacteraceae.146	f:Enoplea_X.113	Bacteria	Nematodes
Botu146	Potu319	1	0.94	terrace4	f:Solibacteraceae.146	o:Vampyrellida.319	Bacteria	Protists
Botu1491	Potu218	1	0.94	terrace4	o:Actinomycetales.1491	o:Craspedida.218	Bacteria	Protists
Botu150	Potu1307	1	0.94	terrace4	f:Isosphaeraceae.150	o:Glissomonadida.1307	Bacteria	Protists
Botu151	Botu201	1	0.94	terrace4	o:WD2101.151	f:Acetobacteraceae.201	Bacteria	Bacteria
Botu151	Botu220	1	0.94	terrace4	o:WD2101.151	o:Acidimicrobiales.220	Bacteria	Bacteria
Botu151	Botu324	1	0.94	terrace4	o:WD2101.151	f:Isosphaeraceae.324	Bacteria	Bacteria
Botu151	Botu357	1	0.94	terrace4	o:WD2101.151	o:Actinomycetales.357	Bacteria	Bacteria
Botu151	Botu428	1	0.94	terrace4	o:WD2101.151	f:Acidobacteriaceae.428	Bacteria	Bacteria
Botu151	Botu498	1	0.94	terrace4	o:WD2101.151	f:Isosphaeraceae.498	Bacteria	Bacteria
Botu151	Botu511	1	0.94	terrace4	o:WD2101.151	f:auto67_4W.511	Bacteria	Bacteria
Botu151	Botu665	1	0.94	terrace4	o:WD2101.151	o:MLE1-12.665	Bacteria	Bacteria
Botu151	Botu72	1	0.94	terrace4	o:WD2101.151	f:Conexibacteraceae.72	Bacteria	Bacteria
Botu151	Botu84	1	0.94	terrace4	o:WD2101.151	o:NRP-J.84	Bacteria	Bacteria
Botu151	Fotu1542	1	0.94	terrace4	o:WD2101.151	g:Archaeorhizomyces.1542	Bacteria	Fungi
